    93 2.75467 0.14264  0.15452   7.78 -10.12   516 1272 Gefion       
 66622 2.73736 0.09633  0.16120  14.85  -0.62   516 1272 Gefion       
 66629 2.74431 0.13099  0.16245  14.02  -0.78   516 1272 Gefion       
 66713 2.74158 0.10697  0.16451  14.50  -0.66   516 1272 Gefion       
 66763 2.73071 0.14273  0.16819  14.54  -0.82   516 1272 Gefion       
 66779 2.76247 0.12908  0.15719  14.10  -0.40   516 1272 Gefion       
 66793 2.78645 0.13233  0.15472  14.70   0.04   516 1272 Gefion       
 66801 2.76749 0.12592  0.15825  14.35  -0.28   516 1272 Gefion       
 66816 2.74646 0.13485  0.15353  14.82  -0.51   516 1272 Gefion       
 66833 2.77420 0.12619  0.15824  13.72  -0.22   516 1272 Gefion       
 66860 2.79558 0.12925  0.15797  14.70   0.17   516 1272 Gefion       
 66870 2.78451 0.13605  0.15805  13.70   0.02   516 1272 Gefion       
 66947 2.77143 0.13171  0.15884  13.71  -0.28   516 1272 Gefion       
 66951 2.74124 0.13076  0.14940  14.06  -0.82   516 1272 Gefion       
 67003 2.78985 0.12166  0.15566  13.86   0.13   516 1272 Gefion       
 67006 2.74299 0.12252  0.15929  14.58  -0.62   516 1272 Gefion       
 67012 2.77138 0.12952  0.15722  13.72  -0.28   516 1272 Gefion       
 67057 2.79893 0.12553  0.16167  14.31   0.26   516 1272 Gefion       
 67225 2.76598 0.12660  0.15873  14.10  -0.34   516 1272 Gefion       
 67337 2.77882 0.12482  0.15573  14.87  -0.07   516 1272 Gefion       
 67349 2.75096 0.14203  0.15460  13.91  -0.68   516 1272 Gefion       
 67636 2.77738 0.12374  0.15670  14.08  -0.12   516 1272 Gefion       
 68180 2.78215 0.13305  0.15800  13.39  -0.04   516 1272 Gefion       
 68204 2.75845 0.12357  0.15632  14.78  -0.35   516 1272 Gefion       
 68209 2.80418 0.13001  0.15537  14.29   0.35   516 1272 Gefion       
 68232 2.78109 0.13589  0.16251  13.93  -0.06   516 1272 Gefion       
 68332 2.74468 0.11995  0.16036  14.52  -0.61   516 1272 Gefion       
 68495 2.75765 0.13781  0.15688  14.43  -0.42   516 1272 Gefion       
 68582 2.75213 0.14458  0.15714  14.59  -0.48   516 1272 Gefion       
 68671 2.75748 0.13844  0.15717  14.09  -0.50   516 1272 Gefion       
 68852 2.77842 0.13595  0.15778  14.62  -0.08   516 1272 Gefion       
 68973 2.78423 0.13172  0.16116  14.20   0.00   516 1272 Gefion       
 69219 2.75704 0.13411  0.15494  15.08  -0.32   516 1272 Gefion       
 69375 2.75235 0.12892  0.15979  14.85  -0.42   516 1272 Gefion       
 69376 2.77086 0.13001  0.15197  14.16  -0.24   516 1272 Gefion       
 69757 2.79775 0.12717  0.15320  14.01   0.28   516 1272 Gefion       
 69804 2.77838 0.12738  0.15338  14.59  -0.08   516 1272 Gefion       
 69816 2.78079 0.13144  0.15795  13.88  -0.06   516 1272 Gefion       
 69824 2.76944 0.13227  0.15587  14.29  -0.25   516 1272 Gefion       
 69829 2.77261 0.12622  0.16144  14.16  -0.21   516 1272 Gefion       
 69898 2.75983 0.12938  0.15883  14.08  -0.46   516 1272 Gefion       
 69928 2.76572 0.12580  0.15575  14.14  -0.34   516 1272 Gefion       
 69937 2.72410 0.14362  0.16492  14.13  -1.11   516 1272 Gefion       
 69953 2.75783 0.13792  0.15547  14.46  -0.42   516 1272 Gefion       
 69963 2.75961 0.13196  0.15692  13.78  -0.53   516 1272 Gefion       
 70370 2.73298 0.12669  0.15245  14.32  -0.87   516 1272 Gefion       
 70481 2.73276 0.14039  0.15957  14.76  -0.71   516 1272 Gefion       
 70751 2.75600 0.14255  0.16073  13.59  -0.67   516 1272 Gefion       
 70808 2.72712 0.11878  0.16129  14.95  -0.73   516 1272 Gefion       
 70870 2.74359 0.13322  0.15340  14.68  -0.58   516 1272 Gefion       
 70892 2.75234 0.12936  0.15695  14.83  -0.43   516 1272 Gefion       
 70932 2.77933 0.12700  0.15942  14.64  -0.07   516 1272 Gefion       
 71055 2.73226 0.11404  0.16497  14.72  -0.73   516 1272 Gefion       
 71059 2.77249 0.13446  0.15924  14.08  -0.22   516 1272 Gefion       
 71109 2.75142 0.14717  0.15634  13.46  -0.82   516 1272 Gefion       
 71127 2.76572 0.13892  0.15807  13.33  -0.49   516 1272 Gefion       
 71146 2.76312 0.13050  0.15810  14.30  -0.36   516 1272 Gefion       
 71151 2.77739 0.13039  0.15610  14.68  -0.09   516 1272 Gefion       
 71161 2.76344 0.12901  0.16577  14.28  -0.35   516 1272 Gefion       
 71190 2.81507 0.13539  0.15669  14.05   0.61   516 1272 Gefion       
 71231 2.75924 0.12272  0.15906  15.21  -0.28   516 1272 Gefion       
 71239 2.79601 0.12294  0.16102  13.54   0.30   516 1272 Gefion       
 71270 2.77375 0.11774  0.15907  14.40  -0.17   516 1272 Gefion       
 71281 2.75224 0.14320  0.16468  14.59  -0.48   516 1272 Gefion       
 71358 2.73877 0.12934  0.15790  14.53  -0.70   516 1272 Gefion       
 71405 2.73100 0.10285  0.16482  14.47  -0.84   516 1272 Gefion       
 71412 2.73600 0.15071  0.15625  14.58  -0.72   516 1272 Gefion       
 71422 2.73952 0.14376  0.15643  14.77  -0.62   516 1272 Gefion       
 71434 2.77885 0.13048  0.15589  14.15  -0.09   516 1272 Gefion       
 71494 2.76565 0.12598  0.15334  14.14  -0.34   516 1272 Gefion       
 72244 2.74196 0.14662  0.16169  14.08  -0.80   516 1272 Gefion       
 72274 2.76842 0.13533  0.15887  14.38  -0.26   516 1272 Gefion       
 72395 2.79895 0.12708  0.16169  14.27   0.27   516 1272 Gefion       
 72618 2.75813 0.13225  0.15616  14.64  -0.38   516 1272 Gefion       
 72693 2.76224 0.12689  0.15171  14.16  -0.40   516 1272 Gefion       
 73264 2.74038 0.14022  0.16020  14.87  -0.58   516 1272 Gefion       
 73303 2.71830 0.15082  0.16245  15.07  -0.79   516 1272 Gefion       
 74095 2.73112 0.13619  0.15967  14.65  -0.77   516 1272 Gefion       
 74256 2.80957 0.13831  0.16099  14.83   0.35   516 1272 Gefion       
 74285 2.79985 0.12959  0.15980  14.51   0.25   516 1272 Gefion       
 74321 2.76252 0.12482  0.15727  14.65  -0.31   516 1272 Gefion       
 74344 2.72741 0.09008  0.15770  14.72  -0.80   516 1272 Gefion       
 74381 2.75477 0.13865  0.15670  15.00  -0.36   516 1272 Gefion       
 74392 2.73527 0.13394  0.15246  14.57  -0.74   516 1272 Gefion       
 74399 2.76261 0.12917  0.16058  13.74  -0.47   516 1272 Gefion       
 74416 2.76569 0.12113  0.15016  14.76  -0.25   516 1272 Gefion       
 75513 2.75807 0.13310  0.15854  14.69  -0.37   516 1272 Gefion       
 75731 2.78103 0.12739  0.15723  15.05  -0.03   516 1272 Gefion       
 75796 2.73519 0.15412  0.16200  14.85  -0.65   516 1272 Gefion       
 75912 2.77113 0.13251  0.16023  15.64  -0.12   516 1272 Gefion       
 76086 2.76931 0.13608  0.15354  15.11  -0.17   516 1272 Gefion       
 76146 2.76709 0.14319  0.16006  14.02  -0.33   516 1272 Gefion       
 76264 2.73429 0.14115  0.15578  14.37  -0.83   516 1272 Gefion       
 76383 2.75165 0.13704  0.15784  13.84  -0.69   516 1272 Gefion       
 76489 2.73573 0.14006  0.16061  14.86  -0.64   516 1272 Gefion       
 76490 2.77340 0.13457  0.16396  15.39  -0.11   516 1272 Gefion       
 76644 2.80157 0.13160  0.16580  14.21   0.32   516 1272 Gefion       
 77309 2.76987 0.14022  0.15942  14.44  -0.23   516 1272 Gefion       
 77467 2.75409 0.12538  0.15803  14.97  -0.38   516 1272 Gefion       
 77475 2.72297 0.14132  0.16383  14.56  -0.93   516 1272 Gefion       
 77487 2.76557 0.13012  0.15722  15.50  -0.18   516 1272 Gefion       
 77496 2.74247 0.15057  0.16264  14.61  -0.62   516 1272 Gefion       
 77503 2.76323 0.12375  0.16101  14.74  -0.29   516 1272 Gefion       
 77589 2.77008 0.12557  0.16149  14.49  -0.22   516 1272 Gefion       
 77607 2.74641 0.12862  0.15840  15.00  -0.47   516 1272 Gefion       
 77733 2.74807 0.12098  0.15472  14.21  -0.64   516 1272 Gefion       
 78199 2.76514 0.13321  0.15962  14.74  -0.26   516 1272 Gefion       
 78304 2.77865 0.13318  0.15683  14.30  -0.09   516 1272 Gefion       
 78336 2.73929 0.10982  0.15342  15.09  -0.53   516 1272 Gefion       
 78367 2.78121 0.12679  0.15961  14.44  -0.04   516 1272 Gefion       
 78409 2.73627 0.11722  0.15973  15.17  -0.55   516 1272 Gefion       
 78438 2.74356 0.10553  0.16153  14.72  -0.57   516 1272 Gefion       
 78486 2.81307 0.12679  0.16050  14.21   0.53   516 1272 Gefion       
 78502 2.77421 0.12728  0.16065  14.47  -0.15   516 1272 Gefion       
 78552 2.72448 0.11608  0.15715  15.17  -0.69   516 1272 Gefion       
 78572 2.78829 0.12561  0.15374  14.91   0.06   516 1272 Gefion       
 78615 2.74444 0.13934  0.15722  14.23  -0.70   516 1272 Gefion       
 78677 2.77560 0.13049  0.15701  14.36  -0.14   516 1272 Gefion       
 79195 2.73142 0.12288  0.15860  14.78  -0.72   516 1272 Gefion       
 79326 2.81084 0.12540  0.15477  14.46   0.43   516 1272 Gefion       
 79869 2.80107 0.13219  0.15875  14.91   0.23   516 1272 Gefion       
 79872 2.72996 0.13073  0.16352  14.93  -0.70   516 1272 Gefion       
 79893 2.76350 0.13666  0.15698  14.73  -0.29   516 1272 Gefion       
 79924 2.76534 0.12685  0.15935  14.83  -0.25   516 1272 Gefion       
 79949 2.74818 0.14424  0.15911  14.61  -0.53   516 1272 Gefion       
 79985 2.81157 0.12706  0.16194  14.07   0.53   516 1272 Gefion       
 81242 2.72307 0.14416  0.16369  14.68  -0.88   516 1272 Gefion       
 81328 2.72557 0.11145  0.16264  15.03  -0.72   516 1272 Gefion       
 81360 2.76250 0.13793  0.15758  15.05  -0.26   516 1272 Gefion       
 81431 2.75875 0.12489  0.15773  14.18  -0.46   516 1272 Gefion       
 81432 2.77905 0.13164  0.15599  14.34  -0.08   516 1272 Gefion       
 81611 2.74005 0.12420  0.16368  14.02  -0.86   516 1272 Gefion       
 81660 2.75541 0.13416  0.15885  14.88  -0.38   516 1272 Gefion       
 81687 2.76504 0.12990  0.16786  15.21  -0.21   516 1272 Gefion       
 81704 2.78153 0.13401  0.16037  14.66  -0.03   516 1272 Gefion       
 81743 2.73662 0.11203  0.15598  14.85  -0.63   516 1272 Gefion       
 81778 2.75503 0.12663  0.15068  15.08  -0.35   516 1272 Gefion       
 81788 2.80344 0.12878  0.15897  14.76   0.27   516 1272 Gefion       
 81927 2.75257 0.14977  0.15771  14.45  -0.50   516 1272 Gefion       
 82594 2.79796 0.13045  0.15659  14.52   0.22   516 1272 Gefion       
 82630 2.77293 0.13262  0.16176  14.65  -0.16   516 1272 Gefion       
 82652 2.75010 0.12066  0.15674  15.11  -0.40   516 1272 Gefion       
 82704 2.80900 0.13404  0.15900  15.08   0.30   516 1272 Gefion       
 82790 2.73441 0.13687  0.15837  14.35  -0.83   516 1272 Gefion       
 82810 2.77328 0.12945  0.15478  14.67  -0.15   516 1272 Gefion       
 82832 2.79778 0.13016  0.15779  14.36   0.23   516 1272 Gefion       
 82884 2.79668 0.12911  0.16004  14.49   0.20   516 1272 Gefion       
 82910 2.73351 0.12953  0.16544  14.51  -0.79   516 1272 Gefion       
 82942 2.76448 0.13232  0.15693  14.28  -0.34   516 1272 Gefion       
 82998 2.80536 0.12309  0.15802  14.84   0.29   516 1272 Gefion       
 83059 2.73456 0.10363  0.16693  14.87  -0.65   516 1272 Gefion       
 83194 2.74204 0.12660  0.15696  14.74  -0.59   516 1272 Gefion       
 83215 2.80291 0.12009  0.15643  14.70   0.27   516 1272 Gefion       
 83410 2.75689 0.13790  0.15905  14.21  -0.48   516 1272 Gefion       
 83533 2.77100 0.12519  0.15453  14.52  -0.20   516 1272 Gefion       
 83606 2.79005 0.12899  0.15848  14.10   0.12   516 1272 Gefion       
 83703 2.73000 0.11130  0.16371  14.90  -0.70   516 1272 Gefion       
 83756 2.79395 0.12544  0.15607  14.83   0.14   516 1272 Gefion       
 83963 2.77218 0.13689  0.16461  14.72  -0.17   516 1272 Gefion       
 84030 2.75947 0.13079  0.15760  14.11  -0.46   516 1272 Gefion       
 84110 2.75867 0.13361  0.15758  15.38  -0.26   516 1272 Gefion       
 84160 2.80398 0.13643  0.15681  14.97   0.26   516 1272 Gefion       
 84345 2.73029 0.12314  0.16425  14.95  -0.68   516 1272 Gefion       
 84547 2.74019 0.13919  0.15633  14.90  -0.57   516 1272 Gefion       
 84549 2.78334 0.12599  0.15538  14.80   0.00   516 1272 Gefion       
 84641 2.72738 0.11492  0.15554  14.83  -0.76   516 1272 Gefion       
 84665 2.72160 0.10951  0.15545  14.44  -1.01   516 1272 Gefion       
 84669 2.72845 0.10679  0.16594  15.34  -0.59   516 1272 Gefion       
 84834 2.76220 0.13100  0.15523  14.97  -0.27   516 1272 Gefion       
 84844 2.76558 0.12457  0.15979  14.91  -0.24   516 1272 Gefion       
 84916 2.76937 0.13183  0.15540  14.50  -0.23   516 1272 Gefion       
 84936 2.73519 0.12976  0.16495  15.32  -0.52   516 1272 Gefion       
 85032 2.77424 0.13075  0.16070  14.29  -0.17   516 1272 Gefion       
 85103 2.72857 0.13432  0.16107  14.71  -0.79   516 1272 Gefion       
 85159 2.79892 0.12226  0.15870  13.96   0.31   516 1272 Gefion       
 85188 2.78574 0.13519  0.15970  13.91   0.04   516 1272 Gefion       
 85519 2.71510 0.11981  0.15662  15.24  -0.77   516 1272 Gefion       
 85960 2.74538 0.12783  0.14956  15.12  -0.45   516 1272 Gefion       
 86904 2.75423 0.12904  0.15807  14.66  -0.43   516 1272 Gefion       
 87163 2.71868 0.11773  0.15987  14.84  -0.88   516 1272 Gefion       
 87393 2.81129 0.12587  0.15820  14.90   0.36   516 1272 Gefion       
 87483 2.77064 0.12938  0.16035  13.84  -0.28   516 1272 Gefion       
 87489 2.80908 0.12862  0.15755  14.47   0.40   516 1272 Gefion       
 87617 2.74806 0.12175  0.16563  13.71  -0.81   516 1272 Gefion       
 87635 2.73037 0.10659  0.15976  15.15  -0.62   516 1272 Gefion       
 87643 2.79778 0.12979  0.15984  14.12   0.26   516 1272 Gefion       
 87749 2.75251 0.11026  0.15525  14.84  -0.42   516 1272 Gefion       
 87823 2.73976 0.10827  0.15670  14.92  -0.57   516 1272 Gefion       
 87825 2.73498 0.10464  0.16641  15.13  -0.57   516 1272 Gefion       
 87843 2.74621 0.13882  0.15724  15.06  -0.46   516 1272 Gefion       
 87852 2.75551 0.13580  0.15587  14.33  -0.48   516 1272 Gefion       
 87854 2.75899 0.12652  0.15705  14.68  -0.36   516 1272 Gefion       
 87887 2.75436 0.12967  0.16057  14.82  -0.40   516 1272 Gefion       
 87901 2.75917 0.13156  0.15710  14.47  -0.39   516 1272 Gefion       
 87949 2.78438 0.13212  0.15807  13.97   0.00   516 1272 Gefion       
 88017 2.79652 0.13946  0.15721  14.40   0.21   516 1272 Gefion       
 88021 2.80208 0.13128  0.15806  14.61   0.27   516 1272 Gefion       
 88049 2.78833 0.11921  0.15395  15.03   0.06   516 1272 Gefion       
 88166 2.73515 0.12664  0.16471  14.79  -0.67   516 1272 Gefion       
 88380 2.77108 0.13484  0.15670  14.40  -0.21   516 1272 Gefion       
 88603 2.75852 0.13868  0.15806  14.28  -0.44   516 1272 Gefion       
 88678 2.71882 0.11124  0.15785  15.10  -0.78   516 1272 Gefion       
 88700 2.78016 0.13448  0.15723  14.59  -0.05   516 1272 Gefion       
 88714 2.78838 0.12955  0.15808  14.05   0.09   516 1272 Gefion       
 88991 2.74471 0.12669  0.16088  14.96  -0.50   516 1272 Gefion       
 89118 2.72052 0.08483  0.15394  15.36  -0.67   516 1272 Gefion       
 89254 2.74813 0.11134  0.16448  14.26  -0.63   516 1272 Gefion       
 89337 2.78560 0.12180  0.15475  14.80   0.02   516 1272 Gefion       
 89444 2.71483 0.14409  0.15692  15.68  -0.63   516 1272 Gefion       
 89496 2.73274 0.15470  0.16444  14.11  -0.96   516 1272 Gefion       
 89506 2.74326 0.13783  0.15757  14.98  -0.51   516 1272 Gefion       
 89665 2.74262 0.13569  0.15892  14.72  -0.59   516 1272 Gefion       
 89667 2.78402 0.11942  0.15292  14.64   0.00   516 1272 Gefion       
 89706 2.73487 0.09476  0.15993  15.41  -0.51   516 1272 Gefion       
 89853 2.72944 0.12525  0.16644  14.87  -0.72   516 1272 Gefion       
 90148 2.76818 0.12725  0.15850  14.82  -0.21   516 1272 Gefion       
 90249 2.77538 0.12959  0.15836  14.83  -0.11   516 1272 Gefion       
 90261 2.77544 0.13315  0.15870  14.49  -0.13   516 1272 Gefion       
 90381 2.75541 0.12509  0.15379  14.88  -0.38   516 1272 Gefion       
 90389 2.74625 0.12796  0.15643  14.65  -0.55   516 1272 Gefion       
 90506 2.72522 0.10706  0.16085  14.83  -0.79   516 1272 Gefion       
 90550 2.78661 0.13410  0.15572  15.00   0.04   516 1272 Gefion       
 90647 2.75258 0.10890  0.15960  15.09  -0.37   516 1272 Gefion       
 90670 2.75004 0.14486  0.15981  14.97  -0.43   516 1272 Gefion       
 90673 2.76964 0.13690  0.15661  14.85  -0.19   516 1272 Gefion       
 90736 2.78451 0.12460  0.16021  14.66   0.00   516 1272 Gefion       
 90745 2.74925 0.14323  0.15378  14.90  -0.45   516 1272 Gefion       
 90885 2.77193 0.13721  0.15869  14.63  -0.18   516 1272 Gefion       
 91541 2.75084 0.13563  0.16030  14.66  -0.48   516 1272 Gefion       
 91557 2.76378 0.13084  0.15690  14.91  -0.26   516 1272 Gefion       
 91569 2.76963 0.13415  0.15741  14.82  -0.19   516 1272 Gefion       
 91585 2.75378 0.13936  0.16072  14.35  -0.51   516 1272 Gefion       
 91789 2.75987 0.12771  0.15851  14.59  -0.36   516 1272 Gefion       
 91798 2.75960 0.12468  0.15632  14.89  -0.32   516 1272 Gefion       
 92052 2.78610 0.12520  0.15199  14.22   0.04   516 1272 Gefion       
 92086 2.75012 0.14329  0.15558  14.03  -0.66   516 1272 Gefion       
 92241 2.81379 0.13645  0.16129  14.60   0.45   516 1272 Gefion       
 92876 2.78281 0.13398  0.15869  13.44  -0.03   516 1272 Gefion       
 93264 2.78494 0.12070  0.15047  14.87   0.02   516 1272 Gefion       
 93270 2.74277 0.11148  0.15247  14.37  -0.69   516 1272 Gefion       
 93299 2.72233 0.15130  0.16380  15.20  -0.70   516 1272 Gefion       
 93459 2.76320 0.13990  0.15747  14.95  -0.26   516 1272 Gefion       
 93476 2.72803 0.09762  0.15971  15.30  -0.61   516 1272 Gefion       
 93483 2.76582 0.13200  0.15821  14.67  -0.26   516 1272 Gefion       
 93606 2.73986 0.12936  0.15140  14.59  -0.66   516 1272 Gefion       
 93699 2.74413 0.09985  0.16214  14.23  -0.71   516 1272 Gefion       
 93800 2.72225 0.11147  0.16128  15.23  -0.69   516 1272 Gefion       
 93908 2.73069 0.09771  0.16087  15.15  -0.62   516 1272 Gefion       
 93913 2.72410 0.11152  0.15806  13.68  -1.37   516 1272 Gefion       
 93927 2.77339 0.13168  0.15569  14.18  -0.19   516 1272 Gefion       
 93929 2.79694 0.12881  0.16028  14.71   0.19   516 1272 Gefion       
 93975 2.78959 0.13033  0.15020  13.48   0.15   516 1272 Gefion       
 94060 2.71559 0.08333  0.15395  15.15  -0.80   516 1272 Gefion       
 94229 2.80163 0.13105  0.15584  14.47   0.28   516 1272 Gefion       
 95120 2.78450 0.13270  0.15943  14.46   0.00   516 1272 Gefion       
 95206 2.78087 0.12189  0.15760  14.59  -0.04   516 1272 Gefion       
 95349 2.74770 0.12620  0.15230  14.77  -0.50   516 1272 Gefion       
 95355 2.76328 0.13525  0.16154  14.32  -0.35   516 1272 Gefion       
 95479 2.79311 0.13093  0.15882  14.92   0.12   516 1272 Gefion       
 95481 2.75475 0.12326  0.15417  15.12  -0.34   516 1272 Gefion       
 95496 2.74013 0.13424  0.16396  15.00  -0.55   516 1272 Gefion       
 95587 2.77185 0.12468  0.16134  14.84  -0.16   516 1272 Gefion       
 95610 2.78245 0.13013  0.15876  15.05  -0.02   516 1272 Gefion       
 95644 2.81059 0.12966  0.15974  14.90   0.35   516 1272 Gefion       
 95646 2.75547 0.12529  0.16003  14.61  -0.42   516 1272 Gefion       
 95799 2.80895 0.12911  0.15706  14.99   0.32   516 1272 Gefion       
 96389 2.78834 0.12431  0.15713  14.92   0.06   516 1272 Gefion       
 96838 2.73568 0.14900  0.15909  14.72  -0.68   516 1272 Gefion       
 96968 2.77772 0.12402  0.14873  14.73  -0.09   516 1272 Gefion       
 96974 2.72503 0.12775  0.14981  15.05  -0.72   516 1272 Gefion       
 96994 2.75256 0.11508  0.15577  14.70  -0.45   516 1272 Gefion       
 96999 2.75698 0.13408  0.15475  15.04  -0.33   516 1272 Gefion       
 97149 2.81235 0.13611  0.16236  14.84   0.38   516 1272 Gefion       
 97192 2.75512 0.13087  0.16125  14.72  -0.41   516 1272 Gefion       
 97295 2.78571 0.13468  0.15834  14.48   0.03   516 1272 Gefion       
 97298 2.80116 0.13123  0.15598  14.85   0.23   516 1272 Gefion       
 97325 2.72758 0.15442  0.16750  14.89  -0.74   516 1272 Gefion       
 97327 2.74767 0.11389  0.15753  15.02  -0.45   516 1272 Gefion       
 97388 2.76819 0.14020  0.16256  14.72  -0.22   516 1272 Gefion       
 97422 2.72689 0.15247  0.16441  14.56  -0.87   516 1272 Gefion       
 98675 2.75212 0.15232  0.15812  14.76  -0.44   516 1272 Gefion       
 98834 2.76368 0.12808  0.15143  14.89  -0.26   516 1272 Gefion       
 98844 2.76469 0.12530  0.15322  14.90  -0.25   516 1272 Gefion       
 98949 2.74066 0.09094  0.16269  14.46  -0.69   516 1272 Gefion       
 98978 2.76478 0.12941  0.15541  14.25  -0.34   516 1272 Gefion       
 99042 2.74559 0.11171  0.16404  14.70  -0.55   516 1272 Gefion       
 99242 2.79413 0.12574  0.15913  14.86   0.14   516 1272 Gefion       
 99293 2.75223 0.14411  0.16194  14.61  -0.47   516 1272 Gefion       
 99493 2.81067 0.13136  0.16275  14.34   0.46   516 1272 Gefion       
 99786 2.74290 0.11512  0.15604  15.53  -0.40   516 1272 Gefion       
 99809 2.74722 0.15250  0.15563  14.96  -0.47   516 1272 Gefion       
 99916 2.77488 0.12778  0.15847  14.15  -0.16   516 1272 Gefion       
 99955 2.75596 0.12797  0.16062  15.24  -0.31   516 1272 Gefion       
101033 2.79665 0.12751  0.15913  14.78   0.18   516 1272 Gefion       
101053 2.72227 0.10610  0.16056  15.01  -0.77   516 1272 Gefion       
101209 2.75595 0.12623  0.15544  15.47  -0.28   516 1272 Gefion       
101376 2.78613 0.12517  0.15198  15.77   0.02   516 1272 Gefion       
101687 2.75766 0.13210  0.15934  15.18  -0.30   516 1272 Gefion       
101817 2.71944 0.10982  0.15986  14.37  -1.08   516 1272 Gefion       
101828 2.74372 0.10654  0.15683  14.73  -0.57   516 1272 Gefion       
101843 2.78142 0.13191  0.15650  14.30  -0.04   516 1272 Gefion       
102561 2.75141 0.13371  0.16592  15.72  -0.29   516 1272 Gefion       
102631 2.76104 0.12515  0.16172  15.04  -0.28   516 1272 Gefion       
103270 2.75237 0.13293  0.15710  14.79  -0.43   516 1272 Gefion       
103396 2.75248 0.11481  0.15659  14.73  -0.44   516 1272 Gefion       
103417 2.76375 0.12673  0.15998  14.85  -0.27   516 1272 Gefion       
103458 2.76149 0.14418  0.15799  15.01  -0.28   516 1272 Gefion       
103477 2.80172 0.12945  0.15719  15.15   0.21   516 1272 Gefion       
103591 2.78341 0.12439  0.15331  15.34   0.00   516 1272 Gefion       
103613 2.73797 0.14092  0.15848  15.24  -0.51   516 1272 Gefion       
103629 2.75190 0.10826  0.15558  14.44  -0.52   516 1272 Gefion       
103663 2.73682 0.14962  0.15692  15.01  -0.58   516 1272 Gefion       
103818 2.74142 0.12021  0.16548  15.36  -0.45   516 1272 Gefion       
103860 2.75535 0.13630  0.15776  15.13  -0.33   516 1272 Gefion       
104139 2.73696 0.15111  0.15374  15.04  -0.57   516 1272 Gefion       
104197 2.71771 0.08678  0.15564  14.35  -1.11   516 1272 Gefion       
104213 2.73135 0.12389  0.15397  14.76  -0.73   516 1272 Gefion       
104230 2.79737 0.13339  0.16074  15.17   0.16   516 1272 Gefion       
104344 2.76722 0.13426  0.15825  15.48  -0.17   516 1272 Gefion       
104359 2.77151 0.13546  0.15642  15.05  -0.15   516 1272 Gefion       
104375 2.79939 0.13046  0.15436  14.55   0.24   516 1272 Gefion       
104514 2.72703 0.12347  0.15676  14.57  -0.87   516 1272 Gefion       
104687 2.78481 0.12704  0.15251  15.15   0.00   516 1272 Gefion       
105111 2.76036 0.13681  0.15595  14.76  -0.33   516 1272 Gefion       
105189 2.77888 0.13080  0.15436  14.84  -0.07   516 1272 Gefion       
105231 2.74707 0.11652  0.15438  14.73  -0.52   516 1272 Gefion       
105309 2.81205 0.12707  0.15472  14.96   0.36   516 1272 Gefion       
105412 2.74658 0.13946  0.15844  14.55  -0.57   516 1272 Gefion       
105432 2.79546 0.12622  0.15877  14.90   0.15   516 1272 Gefion       
105454 2.80456 0.13036  0.16023  14.90   0.27   516 1272 Gefion       
105596 2.81425 0.12989  0.15578  14.53   0.47   516 1272 Gefion       
105766 2.80037 0.12577  0.15122  14.76   0.23   516 1272 Gefion       
107260 2.76472 0.14055  0.16222  14.91  -0.25   516 1272 Gefion       
107767 2.75864 0.13889  0.16069  15.03  -0.31   516 1272 Gefion       
108049 2.75009 0.10560  0.15939  15.08  -0.41   516 1272 Gefion       
108257 2.80533 0.12391  0.15642  14.21   0.39   516 1272 Gefion       
108263 2.74539 0.12427  0.15756  14.86  -0.51   516 1272 Gefion       
108304 2.80824 0.13326  0.16018  14.61   0.37   516 1272 Gefion       
108331 2.72416 0.09336  0.15620  15.47  -0.60   516 1272 Gefion       
108361 2.73617 0.13191  0.15575  14.83  -0.64   516 1272 Gefion       
108500 2.75463 0.13124  0.16504  14.75  -0.41   516 1272 Gefion       
108514 2.75776 0.13344  0.15984  15.23  -0.29   516 1272 Gefion       
108623 2.74907 0.12651  0.16039  14.96  -0.44   516 1272 Gefion       
108634 2.78071 0.13431  0.16033  14.58  -0.05   516 1272 Gefion       
108703 2.72597 0.09245  0.15690  15.74  -0.51   516 1272 Gefion       
108920 2.75581 0.13465  0.15679  14.68  -0.41   516 1272 Gefion       
109109 2.72017 0.13048  0.16094  15.34  -0.68   516 1272 Gefion       
109199 2.76742 0.13207  0.15796  14.47  -0.26   516 1272 Gefion       
109210 2.73546 0.12283  0.15640  14.39  -0.80   516 1272 Gefion       
109320 2.72895 0.09965  0.16329  14.87  -0.73   516 1272 Gefion       
109325 2.71720 0.11230  0.15725  14.86  -0.89   516 1272 Gefion       
109576 2.75177 0.11851  0.15625  15.28  -0.35   516 1272 Gefion       
109636 2.75728 0.12843  0.16229  14.94  -0.34   516 1272 Gefion       
109875 2.80816 0.13593  0.16050  14.45   0.39   516 1272 Gefion       
109887 2.76294 0.13160  0.15950  14.68  -0.30   516 1272 Gefion       
109909 2.78471 0.12304  0.16172  14.11   0.02   516 1272 Gefion       
110064 2.72443 0.10674  0.16058  14.56  -0.91   516 1272 Gefion       
110069 2.74703 0.12994  0.15430  14.73  -0.52   516 1272 Gefion       
110177 2.72375 0.11431  0.16102  15.29  -0.66   516 1272 Gefion       
110212 2.80065 0.14018  0.16078  14.65   0.25   516 1272 Gefion       
110221 2.80199 0.13310  0.15625  15.04   0.22   516 1272 Gefion       
110273 2.74274 0.13192  0.15441  15.15  -0.48   516 1272 Gefion       
